key,source,Translation
36D999D44209D17802D8108B8338B13B,Cables,Cavi
87048DCD440E6D36B4147C90BBFC5E59,Capacity to guide and inspire others while taking responsibility for outcomes.,Capacità di guidare e ispirare gli altri assumendosi la responsabilità dei risultati.
E079CD1648B0D251C1BA49829500E571,Car Door,Porta dell'Auto
31E4FDEF415E6B5A022476AD43320854,"Caretaker, you have surely noticed that our efforts here are rewarded. The more humans we send safely to the heavens, the more resources we receive to rejuvenate Earth. Grow and nurture the trees sent to us; each one symbolizes humanity’s chance to reclaim and recolonize our ancestral home. Help Earth bloom once more, so the heavens can return to Earth.","Custode, avrai sicuramente notato che i nostri sforzi qui sono ricompensati. Più umani inviamo in sicurezza ai cieli, più risorse riceviamo per ringiovanire la Terra. Coltiva e nutri gli alberi che ci vengono inviati; ognuno di essi simboleggia la possibilità dell'umanità di riconquistare e ricolonizzare la nostra casa ancestrale. Aiuta la Terra a fiorire di nuovo, così i cieli potranno tornare sulla Terra."
66D57E9048B623E08550B5966894279C,Carry a seed to the Hall of Humanity within the Lazarus Complex,Porta un seme nella Sala dell'Umanità all'interno del Complesso Lazarus.
963C37854764266F5FBF76B8941F075A,Carry the pod containing the Seed to the Hall of Humanity within the Lazarus Complex,Porta il baccello contenente il Seme nella Sala dell'Umanità all'interno del Complesso Lazarus.
1CFB98324210E820E7727FA59D50068E,Cart,Carrello
BA5E315D4DB7F58B877AF59D9BB40377,Cart,Carrello
68B010EF48AE4A0A9C741BAD885EB228,Caution Sign,Cartello di Avvertimento
E136F514450A2061E2F376B653D9A29C,Caution Sign,Cartello di Avvertimento
D66467714DCBCC9136FAF2BE65D6E9BD,Center,Centro
210A239B48BAD02C059C98BC39A1FEF4,Cerebral Hyperconnectivity,iperconnessione cerebrale
42E55802401D996A26B3E1A36BCF1F10,Chair,Sedia
09FBD86647F4B376C4B40C816939898F,Charge the Navigational Relay,Carica il Relè di Navigazione
2B67307348FBB79E400A1893519E1C2C,Charge the Navigational Relay,Carica il Relè di Navigazione
49D119284173BE04F4EAB8AFF7D1EE2B,Charge the Navigational Relay,Carica il Relè di Navigazione
EC198C604EB0EB7AAD0AF8A31EB34A41,Charge the Navigational Relay,Carica il Relè di Navigazione
E0CDE25E4B01E9FC18077695052B1F88,Charge the Relay,Carica il Relè
24EE0F2B441EFDCCB8C78BA9245EB821,Charge the navigational Relay,Carica il Relè di Navigazione
3ADF9B81471DC50108A99EB5F22DBF29,Charge!,Carica!
611161A14AB08F9FEA95CD9FD38BCAD8,Chest armor,Armatura per il petto
91A1D0AF4F193B4C73915A9D5D8E0E6B,Chest armor,Armatura per il petto
F74B86724B19A9E1AB8DC9887C6C19A0,Chest armor,Armatura per il petto
2E87441743321A550F0E3B87197A04EF,"Clear, structured thinking that can analyze complex situations and draw sound conclusions.",Pensiero chiaro e strutturato in grado di analizzare situazioni complesse e trarre conclusioni valide.
41A8438440768FA25156E99BB8B6DBFE,Cluster 1,Cluster 1
37D9688A4B88CBDF805377B030744F00,Coffee Table,Table da caffè
55F2B80D4F622637A82C748C5CFB4905,Coffee Table,Table da caffè
AB312E36463F78BCE5FF129DD7838BD1,Coffee Table,Table da caffè
EB68885847BB7202E939098C9F8D54BC,Coffee Table,Table da caffè
23354DC347B35D3DF1EA399A1C861ED9,Coffee seed,Semenza di caffè
78FB164B47FBE59076C7D48BC3C68183,Collaborative music-making with others,Creazione musicale collaborativa con altri
DAB3F2A549D7B8CCEB59B18DC7FD3578,Colonel of Humanity,Colonnello dell'Umanità
C762951A466290474B07758814DFEB69,Common armor. Reduces damage taken.,Armatura comune. Riduce i danni subiti.
1E2028E3436F41259A290194EE06CAD8,Communication,Comunicazione
62F35AF549C144A08BBBAEB8638D4996,Communications Array,Array di comunicazione
F59E092C43920B37F37A898A2BA114AE,Communications Array 1,Array di comunicazione 1
C4EAD435415EAE8BAB11C892096938E6,Communications Array 2,Array di comunicazione 2
C04452724077A6D5AAE2448D55796E7E,Communications Array 3,Array di comunicazione 3
6069245F47B1B38B9EB60886F2BADF58,Communications Array 4,Array di comunicazione 4
82EA3CCB4D54B6550A630E9EA48CC0BE,Complex puzzles across multiple time dimensions,Complessità di enigmi attraverso più dimensioni temporali
18EC68F4457B25F6E9FDC886D844FFA4,Computer,Computer
5E1A3E95414E2F917B985B8D0849F145,Computer,Computer
0B2732D6480FEC968C102FB1792E157A,"Conducts routine experiments, gathers data, and maintains lab equipment. Daily cleaning and testing of waste management systems.","Conduce esperimenti di routine, raccoglie dati e mantiene le attrezzature di laboratorio. Pulizia quotidiana e test dei sistemi di gestione dei rifiuti."
B12399B44892E55C2EFACA9420383990,Connect and activate electrical systems,Collegare e attivare i sistemi elettrici
19368AD14906138134E8238536DDBFA9,Connect cable and turn on,Collegare il cavo e accendere
93015C6C48800EC1DC4FA29551B04F09,Connect cable and turn on,Collegare il cavo e accendere
F5A72AD84D704778E66D3C9522301690,Connect cable and turn on,Collegare il cavo e accendere
A7FAF30C4E37F93B354DA0B68DBC09F5,Connect electric cable,Collegare il cavo elettrico
C0FA90824B07124FFA003F81BDAA4D52,Connect the battery cable to the Outlet,Collegare il cavo della batteria alla presa
C397EF42416AFC3313BB739D443D8073,Consumable,Consumabile
74EAAF704CE03340C4DAA3B93950CF1A,Consumable Batteries,Batterie usa e getta
912429DB466C463C388844BA608EA1D0,Consumable Batteries,Batterie usa e getta
F94912B24E131D7977B8C9BC73E574A3,Consumables,Consumabili
5E756F1443363B90857C3484667CDDB5,Controlled behavior and consistent dedication to chosen methods despite challenges.,Comportamento controllato e dedizione costante ai metodi scelti nonostante le sfide.
0A8DC1FF4229763958A7E98B888EAD73,Coordinates recieved.,Coordinate ricevute.
A97014CC4EA19928AED7EE9174B98AF2,Coordinates recieved.,Coordinate ricevute.
C14569FD42D5F52E6F297C8F46928152,Coordinates recieved.,Coordinate ricevute.
4241AFE84BD6647C6F3CB79B8A933A9F,Corn Seed,Semenza di mais
6BB0E5404C5ACF8C572AA69CD8D68C9F,Corn Seed,Semenza di mais
71C94A98486644F69CF09B969C24C924,Couch Pillow,Cuscino da divano
E827A1974C26C885718B3B8F6A0ECDFC,Couch Pillow,Cuscino da divano
D636E54242577FE84271E7A1846B0859,Craft Consumable Electricity Converters,Creare convertitori di elettricità usa e getta
65704693475F5828B0E54C92C99B3DE6,Craft Flame Grenades,Creare granate infuocate
3C6F299C4872D957A0CA898473EE5870,Craft Grenades,Creare granate
00ACA0B84DD8349FABD3578977F5580A,Craft Heavy Chest Armor,Creare armatura pesante per il torace
F88942484E95622BE7BABFA0727D5446,Craft Heavy Head Armor,Creare armatura pesante per la testa
47724BB84ECB72A2C240B1B2C5DBE1F6,Craft Heavy Legs Armor,Creare armatura pesante per le gambe
C4354A49469AD17C1B94FA864FFC0B8D,Craft Large Flame Grenades,Creare granate infuocate di grandi dimensioni
AAF3759944CFFC05654E7CA0B559B513,Craft Large Grenades,Creare granate di grandi dimensioni
CAA871424A1D8144F21A2C82585D2540,Craft Large Shock Grenades,Creare granate di grande impatto
853D9473488EEF00EA1799B51AB0B8F6,Craft Medium Chest Armor,Creare armatura media per il torace
4D2070294DC7350DDE550EA3933944DB,Craft Medium Head Armor,Creare armatura media per la testa
832077BB4707A57FE75BC880C2DDD415,Craft Medium Legs Armor,Creare armatura media per le gambe
A54C2DE642EFD85B790E78B196D28CEA,Craft Projects,Creare progetti
8D5862954031868CDD2F89A6D38E1447,Craft Shock Grenades,Creare granate elettriche
3F3DE3844CA5A45A9F0D92B16770DA8C,Craft a Farming Bed,Creare un letto da giardinaggio
7A82859641827E3BE3132880691408B3,Craft light Chest Armor,Creare armatura leggera per il torace
B13C988F491DBDCCB8520EB96A7EB96C,Craft light Head Armor,Creare armatura leggera per la testa
C36050BA41C62B0BE66B26920D623285,Craft light Legs Armor,Creare armatura leggera per le gambe
62D450C54DAFF1195133079AD5A3BD38,"Crafts sculptures from human memories, translating emotional experiences into tangible forms.","Realizza sculture dai ricordi umani, traducendo le esperienze emotive in forme tangibili."
9B2DBD3144283B39057B5E80C668B544,Crate,Creare una cassa
1E92DBC34FFCB7BF3725F68B095FCAA7,Created Life,Creata vita
0D4053E94B7C0914FBAE90B9954A74DA,"Creates visual effects, holograms, and maintains infrastructure aesthetics through basic surface detailing.","Crea effetti visivi, ologrammi e mantiene l'estetica dell'infrastruttura attraverso una base di dettagli superficiali."
5F19E5964055D74B107F6DBC3E4C27FB,Creating art from space materials,Creare arte da materiali spaziali
BC4B6D674BA3FEDD0B9B17A60DD26389,Creativity,Creatività
45B84F4C41DEB1D2BB4193B5D8237204,Cultural Archivist,Archivista culturale
6882F25746C60E9DAC96728CA43F9BC6,DEFENSE,DIFESA
E1B95C25493442CAD38325A247B01EDE,DIY Workshops,Officine fai-da-te
7910178D4ACDAB9E008ACAB5F98CC9A0,Dancing in zero-gravity environments,Danzare in ambienti a gravità zero
682F449F4DBEC077745E058A40E0621B,"Deep understanding of life gained through experience and reflection, beyond mere knowledge.","Profonda comprensione della vita acquisita attraverso l'esperienza e la riflessione, oltre la mera conoscenza."
465A05174B229FAD0C25069C8869743F,"Deep understanding of others' emotions and experiences, beyond surface reactions.","Profonda comprensione delle emozioni e delle esperienze altrui, oltre le reazioni superficiali."
D9C65E5947D0419A2DDFA3B4B5C8D0AA,Default,Predefinito
BD8784B54FC1A96E4A8F548BFE4DF488,"Delivers basic education and training, ensuring foundational knowledge is passed down to new generations. Guides individuals in routine tasks and knowledge essential for survival. Strong build helps in classroom management.","Fornisce istruzione e formazione di base, garantendo che le conoscenze fondamentali vengano trasmesse alle nuove generazioni. Guida gli individui in compiti di routine e conoscenze essenziali per la sopravvivenza. Una struttura robusta aiuta nella gestione della classe."
903ABC89492323E40ACE5DB309CD8131,"Designs, optimizes, and troubleshoots larger interconnected systems. Involves lifting and managing thick cable bundles across extensive spaces.","Progetta, ottimizza e risolve problemi di sistemi interconnessi più ampi. Comporta il sollevamento e la gestione di spessi fascicoli di cavi attraverso spazi estesi."
08BD6397444DB86786AF64BB49A3220E,Destiny in the Stars,Destino nelle Stelle
278AECDA4A400E88AB7001A8E78FBE26,Develops and maintains quantum computing isolation systems. Manages massive cooling systems and precision equipment installation.,Sviluppa e mantiene sistemi di isolamento per il calcolo quantistico. Gestisce enormi sistemi di raffreddamento e l'installazione di apparecchiature di precisione.
F1E45B5344EC994CEA4F4696CE1E2698,"Develops models and theories to explain complex natural phenomena, relying heavily on mathematical and logical reasoning.","Sviluppa modelli e teorie per spiegare fenomeni naturali complessi, facendo ampio uso del ragionamento matematico e logico."
3C5A95C247C5C824CB9B16ADC1F2028C,Diesel Engine,Motore Diesel
D501FBF44BC8BF901E35368DBAF55102,Discipline,Disciplina
B0B0BE9441C0239D72CB1FB608A9BF6A,Discover and enter the Lazarus Complex to restore humanity’s future.,Scoprire ed entrare nel Complesso Lazarus per ripristinare il futuro dell'umanità.
D883708E4A650D75887B1188486D4C26,Discover the Lazarus Complex,Scoprire il Complesso Lazarus
3F324F37486AA9BC622FE5BC3CBAD3D8,Dislike,Disapprovazione
CD09FDAE4997BA7253596AA03B20EBD8,Distributor,Distributore
EDA06EBC4DA667BD45F3ED9B5EC6C275,Divide,Dividere
C9C7170B44E331E7EA3FC78F931D0D01,Doctor,Medico
99F260714CE5BC0AFBA5B9AD692991BC,Door Jammer,Bloccaggio della Porta
DF96DBDB47959C05CD83BD9B41DF2AF2,Door code for Maintenance - 8275 (TEST),Codice porta per Manutenzione - 8275 (TEST)
57DA03D242476EC346EB339DDA2450DC,Download Completed. Authorization has been granted.,Download completato. L'autorizzazione è stata concessa.
B0F0AAE34F2C74EC60C265810CF835E1,Download Completed. Authorization has been granted.,Download completato. L'autorizzazione è stata concessa.
B3BAA6F34762888DDF0BDDA03C6CD362,Download Completed. Authorization has been granted.,Download completato. L'autorizzazione è stata concessa.
2536115E47D93C648003FFA630038DED,"Downloading Authorization of ""Seed Vault C""...","Download dell'autorizzazione di \""Seed Vault C\""..."
437E21F040AC80BE8ECD33BE92F9E944,"Downloading Authorization of ""Seed Vault C""...","Download dell'autorizzazione di \""Seed Vault C\""..."
06951C7C4E6B3F29F698089615B850B6,Downloading Authorization...,Download dell'autorizzazione...
00063BB04A8C9A9772A4BD80BD31A66E,Duffle Bag,Borsa da viaggio
2812D6CE492BA919E61C7398DB7D3904,Duffle Bag,Borsa da viaggio
A42C773B4ABD48578F5FC8864633D4EB,Duffle Bag,Borsa da viaggio
E377F5164EBCE15AA3AD44956EB23226,EDEN,EDEN
D72CC913473833BC2546478B2FE20C98,"Earth is the Cradle of Humanity, But we can not Stay","La Terra è la Culla dell'Umanità, ma non possiamo rimanere"
E7A64DDC4D6900C6309F509F0732A698,Echoes Of Existence,Echi dell'Esistenza
D3CCF3C64A0E39EC35250F8550689304,Echoes in the Grave,Echi nella Tomba
0F317F9D4ACC61075DEE2A827BD75FA5,Electric Engine,Motore Elettrico
31C203DB419B550FE9B76589622DD600,Electric Engine,Motore Elettrico
44F2C80B4A0446E79AB962B8BE583B8B,Electric Engine,Motore Elettrico
A5D473114C1E92558F9F42936E7E0F7C,Electric Engine,Motore Elettrico
2D2D865B4AA181AB7C2143841C7D7E57,Electrical Box,Scatola Elettrica
424A2AE7409393F4C271E7AF2E4DB506,Electrical Box,Scatola Elettrica
32339BD74A3A91A3CD860FB70D7D76B7,Electricity Converter,Convertitore di Elettricità
E0241F3A4E236E7A0B522A922A60FF89,Empathy,Empatia
58EB67A4443D10172C94928BBAE1BB68,Empty Battery Lid,Coperchio della Batteria Vuoto
0C94BAD847DDFB2103EE1AAC071D5B66,Empty Diesel Container,Contenitore Diesel Vuoto
E176F17E445F21D4CAA7678AC8675C61,Empty Diesel Container Lid,Coperchio del Contenitore Diesel Vuoto
181C37F040FD3C4682F83BBA8B325877,Empty Human Seed Container,Contenitore di Semi Umani Vuoto
7C715BBA46241D553B3B3893BB54F9C0,Empty Oxygen Container,Contenitore di Ossigeno Vuoto
CFBF6DEC4EC74214BD0C2C9A6E7A2054,Empty Oxygen Container Lid,Coperchio del Contenitore di Ossigeno Vuoto
656FA2584E7F1157DD3D4AB70EA650A3,Empty Petrol Container,Contenitore di Benzina Vuoto
835230BE4237074E5BB66AA7E4AAF5B7,Empty Petrol Container Lid,Coperchio del Contenitore di Benzina Vuoto
C1A31117410E5E76DC21AE9C243BB6D7,Empty Reel Projector,Proiettore a Bobina Vuoto
D6CC67FD42C78C9B861145991762E88C,Empty Water Container,Contenitore d'Acqua Vuoto
66BFB7144555304754B589A1791ED423,Empty Water Container Lid,Coperchio del Contenitore d'Acqua Vuoto
DC2A01F843D31F40033FAE95DF559C18,End of the manual,Fine del manuale
C5F24D7440DA2492B7593A983DBBFC38,Energy engineer,Ingegnere Energetico
9EB8658E4D1AB1B542DA06886930B818,Engine Cylinder,Cilindro del Motore
51FF9B194A0637B3E602EB8E26BAA3E7,Engine Cylinders,Cilindri del Motore
8A2E5B57491CA383AF1DA3881909BA01,Engine booster,Potenziatore del Motore
FDCEB5104F6FD3FF461946885051368F,Engine boosters,Potenziatori del Motore
26A363464E912FCFD8D9AAA45B911E7A,Engineering,Ingegneria
